query_id,query_text,query_type,system,rank,image_id,caption_snippet
q2_13,how is the S1 connection torn down,q2,BM25,6,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_13,how is the S1 connection torn down,q2,BM25,7,image_2925.jpeg,UE A is moving from a position in MBMS coverage to outside the network
q2_13,how is the S1 connection torn down,q2,BM25,8,image_2926.jpeg,UE A is moving from a position in MBMS coverage to outside the network
q2_13,how is the S1 connection torn down,q2,BM25,9,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_13,how is the S1 connection torn down,q2,BM25,10,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q2_13,how is the S1 connection torn down,q2,BGE,1,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_13,how is the S1 connection torn down,q2,BGE,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_13,how is the S1 connection torn down,q2,BGE,3,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_13,how is the S1 connection torn down,q2,BGE,4,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_13,how is the S1 connection torn down,q2,BGE,5,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_13,how is the S1 connection torn down,q2,BGE,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_13,how is the S1 connection torn down,q2,BGE,7,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_13,how is the S1 connection torn down,q2,BGE,8,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_13,how is the S1 connection torn down,q2,BGE,9,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q2_13,how is the S1 connection torn down,q2,BGE,10,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_14,what are the four messages in the RACH process,q2,BM25,1,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_14,what are the four messages in the RACH process,q2,BM25,2,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_14,what are the four messages in the RACH process,q2,BM25,3,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_14,what are the four messages in the RACH process,q2,BM25,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_14,what are the four messages in the RACH process,q2,BM25,5,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_14,what are the four messages in the RACH process,q2,BM25,6,image_3717.png,HNB-GW discovery via HMS (initial) accessible on the MNO Intranet
q2_14,what are the four messages in the RACH process,q2,BM25,7,image_3718.jpeg,HNB-GW discovery via HMS (initial) accessible on the public Internet
q2_14,what are the four messages in the RACH process,q2,BM25,8,image_2503.jpeg,HNB GW initiated S15 session modification
q2_14,what are the four messages in the RACH process,q2,BM25,9,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_14,what are the four messages in the RACH process,q2,BM25,10,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_14,what are the four messages in the RACH process,q2,BGE,1,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_14,what are the four messages in the RACH process,q2,BGE,2,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_14,what are the four messages in the RACH process,q2,BGE,3,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_14,what are the four messages in the RACH process,q2,BGE,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_14,what are the four messages in the RACH process,q2,BGE,5,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_14,what are the four messages in the RACH process,q2,BGE,6,image_3555.jpeg,Inter-gNB handover involving gNB-CU-UP change
q2_14,what are the four messages in the RACH process,q2,BGE,7,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_14,what are the four messages in the RACH process,q2,BGE,8,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_14,what are the four messages in the RACH process,q2,BGE,9,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_14,what are the four messages in the RACH process,q2,BGE,10,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,1,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,2,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,3,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,5,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,6,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,7,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,8,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,9,image_3717.png,HNB-GW discovery via HMS (initial) accessible on the MNO Intranet
q2_15,how does a UE hand over between two 5G base stations,q2,BM25,10,image_3718.jpeg,HNB-GW discovery via HMS (initial) accessible on the public Internet
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,1,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,2,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,3,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,5,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,6,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,7,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,8,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,9,image_3555.jpeg,Inter-gNB handover involving gNB-CU-UP change
q2_15,how does a UE hand over between two 5G base stations,q2,BGE,10,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_16,what happens if the target cell rejects the handover,q2,BM25,1,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_16,what happens if the target cell rejects the handover,q2,BM25,2,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_16,what happens if the target cell rejects the handover,q2,BM25,3,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_16,what happens if the target cell rejects the handover,q2,BM25,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_16,what happens if the target cell rejects the handover,q2,BM25,5,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_16,what happens if the target cell rejects the handover,q2,BM25,6,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_16,what happens if the target cell rejects the handover,q2,BM25,7,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_16,what happens if the target cell rejects the handover,q2,BM25,8,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_16,what happens if the target cell rejects the handover,q2,BM25,9,image_3717.png,HNB-GW discovery via HMS (initial) accessible on the MNO Intranet
q2_16,what happens if the target cell rejects the handover,q2,BM25,10,image_3718.jpeg,HNB-GW discovery via HMS (initial) accessible on the public Internet
q2_16,what happens if the target cell rejects the handover,q2,BGE,1,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_16,what happens if the target cell rejects the handover,q2,BGE,2,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_16,what happens if the target cell rejects the handover,q2,BGE,3,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_16,what happens if the target cell rejects the handover,q2,BGE,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q2_16,what happens if the target cell rejects the handover,q2,BGE,5,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_16,what happens if the target cell rejects the handover,q2,BGE,6,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_16,what happens if the target cell rejects the handover,q2,BGE,7,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_16,what happens if the target cell rejects the handover,q2,BGE,8,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q2_16,what happens if the target cell rejects the handover,q2,BGE,9,image_3555.jpeg,Inter-gNB handover involving gNB-CU-UP change
q2_16,what happens if the target cell rejects the handover,q2,BGE,10,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_17,show the interaction between UE and EPC during attach,q2,BM25,1,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_17,show the interaction between UE and EPC during attach,q2,BM25,2,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q2_17,show the interaction between UE and EPC during attach,q2,BM25,3,image_1484.jpeg,Physical-layer model for PCH transmission
q2_17,show the interaction between UE and EPC during attach,q2,BM25,4,image_3458.jpeg,Physical-layer model for PCH transmission
q2_17,show the interaction between UE and EPC during attach,q2,BM25,5,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_17,show the interaction between UE and EPC during attach,q2,BM25,6,image_1375.jpeg,Addition of a hybrid cell as serving cell of the SeNB
q2_17,show the interaction between UE and EPC during attach,q2,BM25,7,image_3548.png,F1 startup and cell activation
q2_17,show the interaction between UE and EPC during attach,q2,BM25,8,image_238.jpeg,CSP cell database
q2_17,show the interaction between UE and EPC during attach,q2,BM25,9,image_1140.jpeg,Cell relation view
q2_17,show the interaction between UE and EPC during attach,q2,BM25,10,image_1141.png,Cell relation view
q2_17,show the interaction between UE and EPC during attach,q2,BGE,1,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q2_17,show the interaction between UE and EPC during attach,q2,BGE,2,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q2_17,show the interaction between UE and EPC during attach,q2,BGE,3,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,4,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,5,image_14.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,6,image_15.jpeg,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,7,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,8,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,9,image_3557.jpeg,RRC Inactive to RRC Connected state transition.
q2_17,show the interaction between UE and EPC during attach,q2,BGE,10,image_3556.png,RRC Connected to RRC Inactive state transition.
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,1,image_17.png,Iuh–Interface Protocol Stack.
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,2,image_25.png,Iurh–Interface Protocol Stack.
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,3,image_2056.png,Control Plane protocol stack between the UE and the SMF
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,4,image_786.jpeg,WebRTC protocol stack
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,5,image_381.png,Control-plane protocol stack
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,6,image_1351.jpeg,Radio control plane protocol stack for supporting RNs
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,7,image_1105.jpeg,MB2-U Protocol stack with DTLS Security
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,8,image_1106.jpeg,MB2-U Protocol stack with DTLS Security
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,9,image_3451.png,User plane protocol stack for L2 UE-to-Network Relay
q2_18,how is QOS managed during dedicated bearer setup,q2,BM25,10,image_3452.png,User plane protocol stack for L2 UE-to-Network Relay
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,1,image_17.png,Iuh–Interface Protocol Stack.
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,2,image_25.png,Iurh–Interface Protocol Stack.
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,3,image_1135.jpeg,Protocol stacks for Ethernet PDU type data (user plane) for N6 reference point
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,4,image_381.png,Control-plane protocol stack
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,5,image_687.jpeg,Example protocol stacks for different media application flows
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,6,image_2056.png,Control Plane protocol stack between the UE and the SMF
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,7,image_20.jpeg,Transport of PCAP messages via signalling connection over Iuh and Iupc
q2_18,how is QOS managed during dedicated bearer setup,q2,BGE,8,image_21.jpeg,Transport of PCAP messages via signalling connection over Iuh and Iupc
