duplicate_group_id,row_ids,group_size,assigned_split,leakage_detected,image_paths_exist,notes
singleton_1101,[1101],1,Train,False,True,All paths resolved
singleton_2845,[2845],1,Test,False,True,All paths resolved
singleton_1993,[1993],1,Train,False,True,All paths resolved
singleton_803,[803],1,Train,False,True,All paths resolved
singleton_582,[582],1,Val,False,True,All paths resolved
singleton_1631,[1631],1,Train,False,True,All paths resolved
dup_group_238,"[2935, 3261]",2,Train,False,True,All paths resolved
singleton_1605,[1605],1,Test,False,True,All paths resolved
singleton_2771,[2771],1,Test,False,True,All paths resolved
singleton_1968,[1968],1,Train,False,True,All paths resolved
singleton_2122,[2122],1,Train,False,True,All paths resolved
singleton_1015,[1015],1,Train,False,True,All paths resolved
singleton_3213,[3213],1,Train,False,True,All paths resolved
singleton_1342,[1342],1,Test,False,True,All paths resolved
singleton_574,[574],1,Train,False,True,All paths resolved
singleton_26,[26],1,Train,False,True,All paths resolved
dup_group_119,"[1793, 3134]",2,Train,False,True,All paths resolved
singleton_2131,[2131],1,Train,False,True,All paths resolved
singleton_2214,[2214],1,Test,False,True,All paths resolved
singleton_2346,[2346],1,Train,False,True,All paths resolved
singleton_645,[645],1,Val,False,True,All paths resolved
singleton_2466,[2466],1,Train,False,True,All paths resolved
dup_group_47,"[1709, 2547, 3297]",3,Val,False,True,All paths resolved
singleton_2715,[2715],1,Train,False,True,All paths resolved
singleton_3013,[3013],1,Test,False,True,All paths resolved
singleton_2230,[2230],1,Train,False,True,All paths resolved
singleton_3753,[3753],1,Val,False,True,All paths resolved
singleton_2889,[2889],1,Train,False,True,All paths resolved
singleton_1094,[1094],1,Train,False,True,All paths resolved
singleton_1621,[1621],1,Test,False,True,All paths resolved
singleton_2048,[2048],1,Train,False,True,All paths resolved
singleton_2533,[2533],1,Test,False,True,All paths resolved
singleton_2240,[2240],1,Train,False,True,All paths resolved
dup_group_82,"[1748, 2648]",2,Test,False,True,All paths resolved
singleton_1349,[1349],1,Test,False,True,All paths resolved
singleton_1595,[1595],1,Train,False,True,All paths resolved
singleton_3724,[3724],1,Train,False,True,All paths resolved
singleton_1922,[1922],1,Val,False,True,All paths resolved
singleton_1032,[1032],1,Train,False,True,All paths resolved
singleton_535,[535],1,Test,False,True,All paths resolved
singleton_176,[176],1,Train,False,True,All paths resolved
singleton_3414,[3414],1,Test,False,True,All paths resolved
singleton_1221,[1221],1,Val,False,True,All paths resolved
singleton_2697,[2697],1,Train,False,True,All paths resolved
dup_group_249,"[2990, 3037]",2,Train,False,True,All paths resolved
singleton_1099,[1099],1,Train,False,True,All paths resolved
singleton_3499,[3499],1,Train,False,True,All paths resolved
singleton_192,[192],1,Train,False,True,All paths resolved
singleton_1587,[1587],1,Train,False,True,All paths resolved
singleton_2081,[2081],1,Train,False,True,All paths resolved
singleton_2980,[2980],1,Test,False,True,All paths resolved
singleton_816,[816],1,Train,False,True,All paths resolved
dup_group_110,"[1781, 3124]",2,Test,False,True,All paths resolved
dup_group_226,"[2905, 3241]",2,Train,False,True,All paths resolved
singleton_12,[12],1,Train,False,True,All paths resolved
singleton_3611,[3611],1,Train,False,True,All paths resolved
singleton_2130,[2130],1,Test,False,True,All paths resolved
singleton_181,[181],1,Train,False,True,All paths resolved
singleton_1378,[1378],1,Train,False,True,All paths resolved
singleton_1530,[1530],1,Train,False,True,All paths resolved
singleton_2670,[2670],1,Val,False,True,All paths resolved
singleton_401,[401],1,Train,False,True,All paths resolved
singleton_1440,[1440],1,Test,False,True,All paths resolved
singleton_1614,[1614],1,Train,False,True,All paths resolved
singleton_3591,[3591],1,Train,False,True,All paths resolved
singleton_413,[413],1,Train,False,True,All paths resolved
singleton_2945,[2945],1,Train,False,True,All paths resolved
singleton_811,[811],1,Train,False,True,All paths resolved
singleton_2003,[2003],1,Train,False,True,All paths resolved
singleton_2482,[2482],1,Train,False,True,All paths resolved
singleton_1144,[1144],1,Train,False,True,All paths resolved
singleton_1959,[1959],1,Train,False,True,All paths resolved
singleton_1505,[1505],1,Train,False,True,All paths resolved
singleton_1704,[1704],1,Test,False,True,All paths resolved
singleton_2571,[2571],1,Train,False,True,All paths resolved
singleton_3178,[3178],1,Train,False,True,All paths resolved
singleton_2561,[2561],1,Train,False,True,All paths resolved
singleton_787,[787],1,Train,False,True,All paths resolved
singleton_1399,[1399],1,Train,False,True,All paths resolved
singleton_2583,[2583],1,Train,False,True,All paths resolved
singleton_709,[709],1,Train,False,True,All paths resolved
singleton_3640,[3640],1,Test,False,True,All paths resolved
singleton_1566,[1566],1,Train,False,True,All paths resolved
singleton_1088,[1088],1,Train,False,True,All paths resolved
singleton_2524,[2524],1,Val,False,True,All paths resolved
singleton_1630,[1630],1,Val,False,True,All paths resolved
singleton_197,[197],1,Train,False,True,All paths resolved
singleton_2327,[2327],1,Train,False,True,All paths resolved
singleton_2563,[2563],1,Train,False,True,All paths resolved
singleton_1971,[1971],1,Train,False,True,All paths resolved
singleton_160,[160],1,Test,False,True,All paths resolved
singleton_871,[871],1,Train,False,True,All paths resolved
singleton_929,[929],1,Train,False,True,All paths resolved
singleton_1387,[1387],1,Train,False,True,All paths resolved
dup_group_256,"[3002, 3052]",2,Train,False,True,All paths resolved
singleton_2017,[2017],1,Train,False,True,All paths resolved
singleton_1522,[1522],1,Train,False,True,All paths resolved
dup_group_254,"[3000, 3050]",2,Train,False,True,All paths resolved
singleton_376,[376],1,Train,False,True,All paths resolved
singleton_2486,[2486],1,Train,False,True,All paths resolved
singleton_1053,[1053],1,Train,False,True,All paths resolved
singleton_1916,[1916],1,Train,False,True,All paths resolved
dup_group_166,"[2399, 3314]",2,Train,False,True,All paths resolved
singleton_1008,[1008],1,Train,False,True,All paths resolved
singleton_1521,[1521],1,Test,False,True,All paths resolved
singleton_2574,[2574],1,Test,False,True,All paths resolved
singleton_2702,[2702],1,Train,False,True,All paths resolved
singleton_3442,[3442],1,Test,False,True,All paths resolved
singleton_3380,[3380],1,Train,False,True,All paths resolved
singleton_355,[355],1,Train,False,True,All paths resolved
singleton_881,[881],1,Val,False,True,All paths resolved
singleton_2929,[2929],1,Train,False,True,All paths resolved
singleton_1214,[1214],1,Test,False,True,All paths resolved
dup_group_262,"[3008, 3058]",2,Train,False,True,All paths resolved
singleton_605,[605],1,Train,False,True,All paths resolved
singleton_1411,[1411],1,Train,False,True,All paths resolved
singleton_2949,[2949],1,Train,False,True,All paths resolved
singleton_2492,[2492],1,Test,False,True,All paths resolved
singleton_3279,[3279],1,Train,False,True,All paths resolved
singleton_3563,[3563],1,Test,False,True,All paths resolved
singleton_3701,[3701],1,Test,False,True,All paths resolved
singleton_3,[3],1,Train,False,True,All paths resolved
singleton_1086,[1086],1,Train,False,True,All paths resolved
singleton_506,[506],1,Test,False,True,All paths resolved
singleton_805,[805],1,Train,False,True,All paths resolved
singleton_1667,[1667],1,Test,False,True,All paths resolved
singleton_2297,[2297],1,Train,False,True,All paths resolved
singleton_264,[264],1,Train,False,True,All paths resolved
singleton_1319,[1319],1,Val,False,True,All paths resolved
singleton_3692,[3692],1,Train,False,True,All paths resolved
singleton_1097,[1097],1,Train,False,True,All paths resolved
singleton_3729,[3729],1,Train,False,True,All paths resolved
singleton_3413,[3413],1,Train,False,True,All paths resolved
singleton_2866,[2866],1,Train,False,True,All paths resolved
singleton_353,[353],1,Train,False,True,All paths resolved
singleton_377,[377],1,Val,False,True,All paths resolved
singleton_894,[894],1,Train,False,True,All paths resolved
dup_group_229,"[2908, 3244]",2,Train,False,True,All paths resolved
singleton_707,[707],1,Train,False,True,All paths resolved
dup_group_257,"[3003, 3053]",2,Train,False,True,All paths resolved
singleton_779,[779],1,Train,False,True,All paths resolved
singleton_2445,[2445],1,Train,False,True,All paths resolved
singleton_3194,[3194],1,Train,False,True,All paths resolved
singleton_2062,[2062],1,Train,False,True,All paths resolved
singleton_989,[989],1,Train,False,True,All paths resolved
singleton_2188,[2188],1,Train,False,True,All paths resolved
singleton_2344,[2344],1,Train,False,True,All paths resolved
singleton_958,[958],1,Train,False,True,All paths resolved
singleton_3514,[3514],1,Train,False,True,All paths resolved
dup_group_142,"[1823, 3163]",2,Train,False,True,All paths resolved
singleton_2565,[2565],1,Test,False,True,All paths resolved
dup_group_12,"[420, 424]",2,Val,False,True,All paths resolved
singleton_447,[447],1,Train,False,True,All paths resolved
singleton_315,[315],1,Train,False,True,All paths resolved
singleton_2747,[2747],1,Test,False,True,All paths resolved
singleton_3722,[3722],1,Train,False,True,All paths resolved
singleton_1942,[1942],1,Val,False,True,All paths resolved
singleton_1183,[1183],1,Train,False,True,All paths resolved
singleton_1597,[1597],1,Train,False,True,All paths resolved
singleton_2039,[2039],1,Test,False,True,All paths resolved
singleton_244,[244],1,Train,False,True,All paths resolved
singleton_3495,[3495],1,Test,False,True,All paths resolved
singleton_559,[559],1,Test,False,True,All paths resolved
singleton_1507,[1507],1,Test,False,True,All paths resolved
singleton_705,[705],1,Train,False,True,All paths resolved
singleton_864,[864],1,Train,False,True,All paths resolved
singleton_1899,[1899],1,Val,False,True,All paths resolved
singleton_395,[395],1,Test,False,True,All paths resolved
singleton_3275,[3275],1,Train,False,True,All paths resolved
singleton_1216,[1216],1,Train,False,True,All paths resolved
singleton_1594,[1594],1,Train,False,True,All paths resolved
singleton_1584,[1584],1,Train,False,True,All paths resolved
singleton_3180,[3180],1,Train,False,True,All paths resolved
singleton_238,[238],1,Train,False,True,All paths resolved
singleton_1909,[1909],1,Test,False,True,All paths resolved
singleton_2500,[2500],1,Train,False,True,All paths resolved
singleton_797,[797],1,Train,False,True,All paths resolved
singleton_1134,[1134],1,Train,False,True,All paths resolved
dup_group_179,"[2412, 3327]",2,Train,False,True,All paths resolved
singleton_2970,[2970],1,Train,False,True,All paths resolved
singleton_3625,[3625],1,Train,False,True,All paths resolved
singleton_427,[427],1,Train,False,True,All paths resolved
singleton_3745,[3745],1,Train,False,True,All paths resolved
singleton_992,[992],1,Test,False,True,All paths resolved
singleton_467,[467],1,Train,False,True,All paths resolved
singleton_2310,[2310],1,Train,False,True,All paths resolved
singleton_1613,[1613],1,Train,False,True,All paths resolved
singleton_3466,[3466],1,Train,False,True,All paths resolved
singleton_339,[339],1,Train,False,True,All paths resolved
singleton_1267,[1267],1,Train,False,True,All paths resolved
singleton_1463,[1463],1,Train,False,True,All paths resolved
singleton_868,[868],1,Train,False,True,All paths resolved
singleton_2791,[2791],1,Test,False,True,All paths resolved
singleton_3099,[3099],1,Train,False,True,All paths resolved
singleton_3423,[3423],1,Val,False,True,All paths resolved
singleton_810,[810],1,Test,False,True,All paths resolved
singleton_708,[708],1,Train,False,True,All paths resolved
singleton_2836,[2836],1,Train,False,True,All paths resolved
singleton_546,[546],1,Train,False,True,All paths resolved
dup_group_15,"[458, 1265, 2689, 3752]",4,Val,False,True,All paths resolved
singleton_171,[171],1,Val,False,True,All paths resolved
dup_group_194,"[2427, 3342]",2,Train,False,True,All paths resolved
singleton_561,[561],1,Test,False,True,All paths resolved
singleton_937,[937],1,Train,False,True,All paths resolved
singleton_3198,[3198],1,Test,False,True,All paths resolved
singleton_463,[463],1,Train,False,True,All paths resolved
singleton_193,[193],1,Train,False,True,All paths resolved
singleton_2282,[2282],1,Test,False,True,All paths resolved
singleton_448,[448],1,Train,False,True,All paths resolved
dup_group_46,"[1655, 1658]",2,Train,False,True,All paths resolved
singleton_2808,[2808],1,Train,False,True,All paths resolved
singleton_1254,[1254],1,Train,False,True,All paths resolved
singleton_1666,[1666],1,Train,False,True,All paths resolved
singleton_662,[662],1,Train,False,True,All paths resolved
singleton_1928,[1928],1,Val,False,True,All paths resolved
singleton_548,[548],1,Train,False,True,All paths resolved
singleton_2530,[2530],1,Train,False,True,All paths resolved
singleton_157,[157],1,Train,False,True,All paths resolved
singleton_1148,[1148],1,Train,False,True,All paths resolved
singleton_144,[144],1,Train,False,True,All paths resolved
singleton_2092,[2092],1,Train,False,True,All paths resolved
singleton_141,[141],1,Test,False,True,All paths resolved
singleton_584,[584],1,Test,False,True,All paths resolved
singleton_1270,[1270],1,Train,False,True,All paths resolved
singleton_2087,[2087],1,Val,False,True,All paths resolved
singleton_2865,[2865],1,Test,False,True,All paths resolved
singleton_316,[316],1,Train,False,True,All paths resolved
singleton_493,[493],1,Train,False,True,All paths resolved
singleton_1351,[1351],1,Test,False,True,All paths resolved
singleton_588,[588],1,Test,False,True,All paths resolved
singleton_293,[293],1,Train,False,True,All paths resolved
singleton_1325,[1325],1,Train,False,True,All paths resolved
singleton_2249,[2249],1,Val,False,True,All paths resolved
singleton_2232,[2232],1,Train,False,True,All paths resolved
singleton_1026,[1026],1,Val,False,True,All paths resolved
singleton_1460,[1460],1,Train,False,True,All paths resolved
singleton_17,[17],1,Test,False,True,All paths resolved
dup_group_91,"[1759, 2657]",2,Train,False,True,All paths resolved
