query_set,query_id,query_text,ground_truth_row,ground_truth_caption,source,subclause,category,bm25_rank,bge_rank,m7_rank,clip_rank,ocr_rank,colpali_rank,reranker_rank_if_available,bm25_mrr,bge_mrr,m7_mrr,clip_mrr,ocr_mrr,colpali_mrr,reason_for_selection,thesis_lesson,confidence_of_case,rank_missing_reason
Q1,q1_977,Analytics aggregation with provisioning of Area of Interest,977,Analytics aggregation with provisioning of Area of Interest,TS 29.552,5.3.2,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_977,Analytics aggregation with provisioning of Area of Interest,977,Analytics aggregation with provisioning of Area of Interest,TS 29.552,5.3.2,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_978,Analytics aggregation without provisioning of Area of Interest,978,Analytics aggregation without provisioning of Area of Interest,TS 29.552,5.3.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_978,Analytics aggregation without provisioning of Area of Interest,978,Analytics aggregation without provisioning of Area of Interest,TS 29.552,5.3.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_979,Analytics context transfer initiated by target NWDAF selected by the NWDAF service,979,Analytics context transfer initiated by target NWDAF selected by the NWDAF service,TS 29.552,5.4.1,A. Easy Success,1,1,1,1,1,>100,NA,1.0,1.0,1.0,1.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_980,Analytics subscription transfer initiated by source NWDAF,980,Analytics subscription transfer initiated by source NWDAF,TS 29.552,5.4.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_980,Analytics subscription transfer initiated by source NWDAF,980,Analytics subscription transfer initiated by source NWDAF,TS 29.552,5.4.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_981,Prepared analytics subscription transfer,981,Prepared analytics subscription transfer,TS 29.552,5.4.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_981,Prepared analytics subscription transfer,981,Prepared analytics subscription transfer,TS 29.552,5.4.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_982,Procedure for the NWDAF or ADRF to register data profile to DCCF,982,Procedure for the NWDAF or ADRF to register data profile to DCCF,TS 29.552,5.5.2,A. Easy Success,1,1,1,90,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_982,Procedure for the NWDAF or ADRF to register data profile to DCCF,982,Procedure for the NWDAF or ADRF to register data profile to DCCF,TS 29.552,5.5.2,F. Visual Failure,1,1,1,90,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_983,Data Collection via DCCF,983,Data Collection via DCCF,TS 29.552,5.5.3.1,F. Visual Failure,1,2,1,>100,9,>100,NA,1.0,0.5,1.0,0.0,0.1111111111111111,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_984,Data Collection via DCCF and via Messaging Framework,984,Data Collection via DCCF and via Messaging Framework,TS 29.552,5.5.3.2,A. Easy Success,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_984,Data Collection via DCCF and via Messaging Framework,984,Data Collection via DCCF and via Messaging Framework,TS 29.552,5.5.3.2,F. Visual Failure,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_985,ML Model Subscribe/Unsubscribe/Notify procedure,985,ML Model Subscribe/Unsubscribe/Notify procedure,TS 29.552,5.6.2,A. Easy Success,1,1,1,1,1,>100,NA,1.0,1.0,1.0,1.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_986,Procedure for Network Slice (Instance) load level Analytics,986,Procedure for Network Slice (Instance) load level Analytics,TS 29.552,5.7.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_986,Procedure for Network Slice (Instance) load level Analytics,986,Procedure for Network Slice (Instance) load level Analytics,TS 29.552,5.7.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_987,Procedure for Service Experience Analytics,987,Procedure for Service Experience Analytics,TS 29.552,5.7.3,A. Easy Success,1,1,1,>100,6,>100,NA,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_987,Procedure for Service Experience Analytics,987,Procedure for Service Experience Analytics,TS 29.552,5.7.3,F. Visual Failure,1,1,1,>100,6,>100,NA,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_988,Procedure for NF load Analytics,988,Procedure for NF load Analytics,TS 29.552,5.7.4,A. Easy Success,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_988,Procedure for NF load Analytics,988,Procedure for NF load Analytics,TS 29.552,5.7.4,F. Visual Failure,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_989,Procedure for Network Performance Analytics,989,Procedure for Network Performance Analytics,TS 29.552,5.7.5,A. Easy Success,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_989,Procedure for Network Performance Analytics,989,Procedure for Network Performance Analytics,TS 29.552,5.7.5,F. Visual Failure,1,1,1,>100,5,>100,NA,1.0,1.0,1.0,0.0,0.2,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_990,Procedure for UE Communication analytics,990,Procedure for UE Communication analytics,TS 29.552,5.7.7,F. Visual Failure,1,2,1,>100,9,>100,NA,1.0,0.5,1.0,0.0,0.1111111111111111,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_991,Procedure for Expected behavioural Analytics,991,Procedure for Expected behavioural Analytics,TS 29.552,5.7.8,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_991,Procedure for Expected behavioural Analytics,991,Procedure for Expected behavioural Analytics,TS 29.552,5.7.8,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_992,Procedure for Abnormal UE behavioural Analytics,992,Procedure for Abnormal UE behavioural Analytics,TS 29.552,5.7.9,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_992,Procedure for Abnormal UE behavioural Analytics,992,Procedure for Abnormal UE behavioural Analytics,TS 29.552,5.7.9,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_993,Procedure for User Data Congestion Analytics,993,Procedure for User Data Congestion Analytics,TS 29.552,5.7.10,A. Easy Success,1,1,1,>100,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_993,Procedure for User Data Congestion Analytics,993,Procedure for User Data Congestion Analytics,TS 29.552,5.7.10,F. Visual Failure,1,1,1,>100,4,>100,NA,1.0,1.0,1.0,0.0,0.25,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_994,Procedure for QoS Sustainability Analytics,994,Procedure for QoS Sustainability Analytics,TS 29.552,5.7.11,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_994,Procedure for QoS Sustainability Analytics,994,Procedure for QoS Sustainability Analytics,TS 29.552,5.7.11,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_995,Procedure for Dispersion Analytics,995,Procedure for Dispersion Analytics,TS 29.552,5.7.12,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_995,Procedure for Dispersion Analytics,995,Procedure for Dispersion Analytics,TS 29.552,5.7.12,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_996,Procedure for WLAN Performance Analytics,996,Procedure for WLAN Performance Analytics,TS 29.552,5.7.13,F. Visual Failure,1,2,1,>100,2,>100,NA,1.0,0.5,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_997,Procedure for Session Management Congestion Control Experience Analytics,997,Procedure for Session Management Congestion Control Experience Analytics,TS 29.552,5.7.14,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_997,Procedure for Session Management Congestion Control Experience Analytics,997,Procedure for Session Management Congestion Control Experience Analytics,TS 29.552,5.7.14,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_998,Procedure for Redundant Transmission Experience Analytics,998,Procedure for Redundant Transmission Experience Analytics,TS 29.552,5.7.15,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_998,Procedure for Redundant Transmission Experience Analytics,998,Procedure for Redundant Transmission Experience Analytics,TS 29.552,5.7.15,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_999,Procedure for DN Performance Analytics,999,Procedure for DN Performance Analytics,TS 29.552,5.7.16,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_999,Procedure for DN Performance Analytics,999,Procedure for DN Performance Analytics,TS 29.552,5.7.16,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1000,NWDAF containing AnLF deregistration from UDM,1000,NWDAF containing AnLF deregistration from UDM,TS 29.552,5.8.3.2.3,A. Easy Success,1,1,1,6,1,>100,NA,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1001,Historical Data and Analytics storage/deletion procedure,1001,Historical Data and Analytics storage/deletion procedure,TS 29.552,5.9.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1001,Historical Data and Analytics storage/deletion procedure,1001,Historical Data and Analytics storage/deletion procedure,TS 29.552,5.9.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1002,Operation description,1002,Operation description,TS 29.078,4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1002,Operation description,1002,Operation description,TS 29.078,4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1003,Subscribing to MB-SMF notifications,1003,Subscribing to MB-SMF notifications,TS 29.532,5.3.2.6.2,A. Easy Success,1,1,1,51,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1003,Subscribing to MB-SMF notifications,1003,Subscribing to MB-SMF notifications,TS 29.532,5.3.2.6.2,F. Visual Failure,1,1,1,51,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1004,Updating a subscription to MB-SMF notifications,1004,Updating a subscription to MB-SMF notifications,TS 29.532,5.3.2.6.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1004,Updating a subscription to MB-SMF notifications,1004,Updating a subscription to MB-SMF notifications,TS 29.532,5.3.2.6.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1005,Resource URI structure of the Nmbsmf_MBSSession API,1005,Resource URI structure of the Nmbsmf_MBSSession API,TS 29.532,6.2.3.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1005,Resource URI structure of the Nmbsmf_MBSSession API,1005,Resource URI structure of the Nmbsmf_MBSSession API,TS 29.532,6.2.3.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1006,Resource URI structure of the Namf_Communication API,1006,Resource URI structure of the Namf_Communication API,TS 29.518,6.1.3.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1006,Resource URI structure of the Namf_Communication API,1006,Resource URI structure of the Namf_Communication API,TS 29.518,6.1.3.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1007,Resource URI structure of the Namf_Location Service API,1007,Resource URI structure of the Namf_Location Service API,TS 29.518,6.4.3.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1007,Resource URI structure of the Namf_Location Service API,1007,Resource URI structure of the Namf_Location Service API,TS 29.518,6.4.3.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1008,Procedure for Unified solution with Implicit Subscription,1008,Procedure for Unified solution with Implicit Subscription,TR 29.821,6.13.3,A. Easy Success,1,1,1,8,1,>100,NA,1.0,1.0,1.0,0.125,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1009,"Procedure for PotentialUDRDataInconsistency notifications – AMF,SMF,SMSF",1009,"Procedure for PotentialUDRDataInconsistency notifications – AMF,SMF,SMSF",TR 29.821,6.19.3.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1009,"Procedure for PotentialUDRDataInconsistency notifications – AMF,SMF,SMSF",1009,"Procedure for PotentialUDRDataInconsistency notifications – AMF,SMF,SMSF",TR 29.821,6.19.3.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1010,Procedure for PotentialUDRDataInconsistency notifications - PCF,1010,Procedure for PotentialUDRDataInconsistency notifications - PCF,TR 29.821,6.19.3.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q1,q1_1010,Procedure for PotentialUDRDataInconsistency notifications - PCF,1010,Procedure for PotentialUDRDataInconsistency notifications - PCF,TR 29.821,6.19.3.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q1,q1_1011,Procedure for PotentialUDRDataInconsistency notifications – NEF direct to UDR,1011,Procedure for PotentialUDRDataInconsistency notifications – NEF direct to UDR,TR 29.821,6.19.3.3.2,A. Easy Success,1,1,1,41,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
