query_set,query_id,ground_truth,best_bm25_system,best_bm25_rank,best_bm25_mrr_contribution,best_bge_system,best_bge_rank,best_bge_mrr_contribution,best_m7_system,best_m7_rank,best_m7_mrr_contribution,m7_minus_bm25_delta,m7_minus_bge_delta,m7_vs_bm25_outcome,m7_vs_bge_outcome
Q1,q1_1093,1093,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1094,1094,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1095,1095,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1096,1096,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1097,1097,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1098,1098,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1099,1099,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1100,1100,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1101,1101,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1102,1102,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1103,1103,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1104,1104,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1105,1105,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1106,1106,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1107,1107,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1108,1108,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1109,1109,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1110,1110,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1111,1111,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1112,1112,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1113,1113,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1114,1114,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1115,1115,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1116,1116,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1117,1117,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1118,1118,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1119,1119,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1120,1120,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1121,1121,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1122,1122,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1123,1123,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1124,1124,B1,-1,1.0,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,0.5,-0.5,0.16666666666666669,loss,win
Q1,q1_1125,1125,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1126,1126,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1127,1127,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1128,1128,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1129,1129,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1130,1130,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1131,1131,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1132,1132,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1133,1133,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1134,1134,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1135,1135,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1136,1136,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1137,1137,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1138,1138,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1139,1139,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1140,1140,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1141,1141,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q1,q1_1142,1142,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1143,1143,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1144,1144,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1145,1145,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1146,1146,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1147,1147,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1148,1148,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1149,1149,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1150,1150,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1151,1151,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1152,1152,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1153,1153,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1154,1154,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1155,1155,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1156,1156,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1157,1157,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1158,1158,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1159,1159,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1160,1160,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1161,1161,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1162,1162,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1163,1163,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1164,1164,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1165,1165,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q1,q1_1166,1166,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1167,1167,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1168,1168,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1169,1169,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1170,1170,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1171,1171,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1172,1172,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1173,1173,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1174,1174,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1175,1175,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1176,1176,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1177,1177,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1178,1178,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1179,1179,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1180,1180,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1181,1181,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1182,1182,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1183,1183,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q1,q1_1184,1184,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1185,1185,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1186,1186,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1187,1187,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1188,1188,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1189,1189,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1190,1190,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1191,1191,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1192,1192,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1193,1193,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1194,1194,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1195,1195,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1196,1196,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1197,1197,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1198,1198,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1199,1199,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1200,1200,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1201,1201,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1202,1202,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1203,1203,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1204,1204,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1205,1205,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1206,1206,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1207,1207,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1208,1208,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1209,1209,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1210,1210,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1211,1211,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1212,1212,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1213,1213,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1214,1214,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1215,1215,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1216,1216,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1217,1217,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1218,1218,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1219,1219,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1220,1220,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1221,1221,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1222,1222,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1223,1223,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1224,1224,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1225,1225,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1226,1226,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1227,1227,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1228,1228,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1229,1229,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1230,1230,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1231,1231,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1232,1232,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1233,1233,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1234,1234,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1235,1235,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1236,1236,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1237,1237,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1238,1238,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1239,1239,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1240,1240,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1241,1241,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1242,1242,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1243,1243,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1244,1244,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1245,1245,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1246,1246,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1247,1247,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1248,1248,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1249,1249,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1250,1250,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1251,1251,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1252,1252,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1253,1253,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1254,1254,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1255,1255,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1256,1256,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q1,q1_1257,1257,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1258,1258,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1259,1259,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1260,1260,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1261,1261,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1262,1262,B1,-1,1.0,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.5,tie,win
Q1,q1_1263,1263,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q1,q1_1264,1264,B1,-1,0.5,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,0.5,0.0,-0.5,tie,loss
Q1,q1_1265,1265,B1,-1,0.3333333333333333,D1,-1,0.3333333333333333,score_fusion_bm25_075_bge_025,-1,0.3333333333333333,0.0,0.0,tie,tie
Q1,q1_1266,1266,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1267,1267,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1268,1268,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1269,1269,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1270,1270,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1271,1271,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1272,1272,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1273,1273,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1274,1274,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1275,1275,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1276,1276,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1277,1277,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1278,1278,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1279,1279,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1280,1280,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1281,1281,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1282,1282,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1283,1283,B1,-1,0.5,D1,-1,0.5,score_fusion_bm25_075_bge_025,-1,0.5,0.0,0.0,tie,tie
Q1,q1_1284,1284,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1285,1285,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
Q1,q1_1286,1286,B1,-1,1.0,D1,-1,1.0,score_fusion_bm25_075_bge_025,-1,1.0,0.0,0.0,tie,tie
