query_set,query_idx,ground_truth_row,rank,top_1_pred
Q1,3584,3584,-1,1427
Q1,3585,3585,3,3643
Q1,3586,3586,50,3643
Q1,3587,3587,73,3643
Q1,3588,3588,42,848
Q1,3589,3589,92,848
Q1,3590,3590,34,848
Q1,3591,3591,62,848
Q1,3592,3592,42,848
Q1,3593,3593,62,848
Q1,3594,3594,-1,3601
Q1,3595,3595,3,3597
Q1,3596,3596,2,3601
Q1,3597,3597,5,3601
Q1,3598,3598,3,3601
Q1,3599,3599,-1,495
Q1,3600,3600,-1,495
Q1,3601,3601,3,3595
Q1,3602,3602,8,3595
Q1,3603,3603,-1,1421
Q1,3604,3604,-1,1421
Q1,3605,3605,-1,284
Q1,3606,3606,-1,1127
Q1,3607,3607,22,1127
Q1,3608,3608,52,1014
Q1,3609,3609,-1,1014
Q1,3610,3610,-1,1432
Q1,3611,3611,-1,2079
Q1,3612,3612,-1,2079
Q1,3613,3613,-1,2079
Q1,3614,3614,4,3623
Q1,3615,3615,49,1105
Q1,3616,3616,5,3677
Q1,3617,3617,17,3616
Q1,3618,3618,54,3456
Q1,3619,3619,-1,1467
Q1,3620,3620,-1,1467
Q1,3621,3621,-1,602
Q1,3622,3622,-1,602
Q1,3623,3623,1,3623
Q1,3624,3624,-1,3617
Q1,3625,3625,-1,3617
Q1,3626,3626,-1,630
Q1,3627,3627,-1,2120
Q1,3628,3628,-1,1421
Q1,3629,3629,5,520
Q1,3630,3630,-1,96
Q1,3631,3631,-1,3509
Q1,3632,3632,14,3615
Q1,3633,3633,-1,1469
Q1,3634,3634,-1,1384
Q1,3635,3635,-1,3641
Q1,3636,3636,-1,30
Q1,3637,3637,-1,35
Q1,3638,3638,-1,35
Q1,3639,3639,-1,35
Q1,3640,3640,21,3511
Q1,3641,3641,17,852
Q1,3642,3642,1,3642
Q1,3643,3643,-1,2761
Q1,3644,3644,2,3650
Q1,3645,3645,6,3650
Q1,3646,3646,5,3650
Q1,3647,3647,7,3650
Q1,3648,3648,3,3650
Q1,3649,3649,8,3650
Q1,3650,3650,1,3650
Q1,3651,3651,2,3650
Q1,3652,3652,-1,2013
Q1,3653,3653,-1,2013
Q1,3654,3654,52,1479
Q1,3655,3655,89,1479
Q1,3656,3656,3,3659
Q1,3657,3657,6,3659
Q1,3658,3658,8,3659
Q1,3659,3659,1,3659
Q1,3660,3660,2,3659
Q1,3661,3661,3,3659
Q1,3662,3662,-1,2013
Q1,3663,3663,-1,1341
Q1,3664,3664,-1,1341
Q1,3665,3665,-1,1341
Q1,3666,3666,-1,2706
Q1,3667,3667,-1,492
Q1,3668,3668,-1,3355
Q1,3669,3669,-1,1469
Q1,3670,3670,-1,1469
Q1,3671,3671,-1,3641
Q1,3672,3672,-1,3641
Q1,3673,3673,-1,3666
Q1,3674,3674,-1,1893
Q1,3675,3675,74,2708
Q1,3676,3676,1,3676
Q1,3677,3677,2,3676
Q1,3678,3678,-1,495
Q1,3679,3679,7,1629
Q1,3680,3680,-1,752
Q1,3681,3681,-1,2649
Q1,3682,3682,8,18
Q1,3683,3683,-1,33
Q1,3684,3684,-1,2199
Q1,3685,3685,-1,2199
Q1,3686,3686,-1,495
Q1,3687,3687,72,2190
Q1,3688,3688,-1,495
Q1,3689,3689,-1,2199
Q1,3690,3690,-1,495
Q1,3691,3691,-1,751
Q1,3692,3692,-1,68
Q1,3693,3693,-1,982
Q1,3694,3694,-1,848
Q1,3695,3695,-1,162
Q1,3696,3696,-1,2861
Q1,3697,3697,-1,2861
Q1,3698,3698,-1,3232
Q1,3699,3699,-1,2532
Q1,3700,3700,-1,2532
Q1,3701,3701,-1,2013
Q1,3702,3702,60,2013
Q1,3703,3703,-1,3702
Q1,3704,3704,-1,2532
Q1,3705,3705,-1,2357
Q1,3706,3706,-1,2190
Q1,3707,3707,-1,3446
Q1,3708,3708,-1,2532
Q1,3709,3709,-1,2532
Q1,3710,3710,-1,2099
Q1,3711,3711,-1,850
Q1,3712,3712,-1,850
Q1,3713,3713,95,165
Q1,3714,3714,-1,3603
Q1,3715,3715,-1,3641
Q1,3716,3716,-1,438
Q1,3717,3717,-1,6
Q1,3718,3718,-1,9
Q1,3719,3719,-1,9
Q1,3720,3720,2,3419
Q1,3721,3721,-1,2708
Q1,3722,3722,-1,3224
Q1,3723,3723,-1,3224
Q1,3724,3724,-1,1409
Q1,3725,3725,-1,3224
Q1,3726,3726,-1,439
Q1,3727,3727,-1,2532
Q1,3728,3728,-1,2532
Q1,3729,3729,-1,3459
Q1,3730,3730,-1,3743
Q1,3731,3731,-1,2320
Q1,3732,3732,-1,1703
Q1,3733,3733,-1,997
Q1,3734,3734,12,997
Q1,3735,3735,-1,200
Q1,3736,3736,20,812
Q1,3737,3737,37,1435
Q1,3738,3738,48,1256
Q1,3739,3739,-1,284
Q1,3740,3740,10,3677
Q1,3741,3741,-1,1023
Q1,3742,3742,8,495
Q1,3743,3743,-1,714
Q1,3744,3744,-1,1287
Q1,3745,3745,-1,3168
Q1,3746,3746,-1,3064
Q1,3747,3747,-1,495
Q1,3748,3748,-1,1447
Q1,3749,3749,-1,495
Q1,3750,3750,-1,86
Q1,3751,3751,-1,1648
Q1,3752,3752,-1,713
Q1,3753,3753,-1,1173
Q1,3754,3754,-1,3752
Q1,3755,3755,-1,1274
Q1,3756,3756,-1,86
Q1,3757,3757,-1,86
Q1,3758,3758,-1,1275
Q1,3759,3759,79,1275
Q1,3760,3760,-1,495
Q1,3761,3761,-1,1726
Q1,3762,3762,-1,2626
Q1,3763,3763,-1,495
Q1,3764,3764,-1,86
Q1,3765,3765,-1,2978
Q2,0,0,-1,3531
Q2,1,1,-1,677
Q2,2,2,79,20
Q2,3,3,100,1274
Q2,4,4,-1,2245
Q2,5,5,-1,2031
Q2,6,6,11,9
Q2,7,7,-1,2562
Q2,8,8,21,31
Q2,9,9,1,9
Q2,10,10,-1,2120
Q2,11,11,-1,9
Q2,12,12,-1,31
Q2,13,13,30,9
Q2,14,14,14,9
Q2,15,15,13,9
Q2,16,16,-1,30
Q2,17,17,-1,2058
Q2,18,18,95,35
Q2,19,19,-1,2235
Q2,20,20,3,35
Q2,21,21,17,35
Q2,22,22,21,35
Q2,23,23,-1,35
Q2,24,24,3,20
Q2,25,25,-1,1132
Q2,26,26,62,2234
Q2,27,27,-1,2532
Q2,28,28,-1,2239
Q2,29,29,-1,2239
Q2,30,30,3,35
Q2,31,31,6,35
Q2,32,32,24,14
Q2,33,33,26,2239
Q2,34,34,6,9
Q2,35,35,2,9
Q2,36,36,30,3623
Q2,37,37,-1,3636
Q2,38,38,84,3623
Q2,39,39,-1,3636
Q2,40,40,77,3677
Q2,41,41,-1,3684
Q2,42,42,-1,3239
Q2,43,43,-1,20
Q2,44,44,-1,259
Q2,45,45,2,218
Q2,46,46,4,88
Q2,47,47,14,24
Q2,48,48,39,49
Q2,49,49,2,51
Q2,50,50,87,51
Q2,51,51,1,51
Q2,52,52,-1,3239
Q2,53,53,-1,3239
Q2,54,54,-1,3239
Q2,55,55,61,1893
Q2,56,56,-1,1893
Q2,57,57,-1,355
Q2,58,58,-1,492
Q2,59,59,-1,2588
Q2,60,60,-1,3104
Q2,61,61,15,3532
Q2,62,62,-1,3029
Q2,63,63,-1,3354
Q2,64,64,-1,1843
Q2,65,65,-1,490
Q2,66,66,-1,1919
Q2,67,67,-1,1919
Q2,68,68,65,67
Q2,69,69,1,69
Q2,70,70,2,69
Q2,71,71,-1,2128
Q2,72,72,4,439
Q2,73,73,-1,74
Q2,74,74,-1,1960
Q2,75,75,-1,1309
Q2,76,76,-1,2588
Q2,77,77,18,49
Q2,78,78,-1,2175
Q2,79,79,-1,141
Q2,80,80,-1,3291
Q2,81,81,3,51
Q2,82,82,1,82
Q2,83,83,-1,3038
Q2,84,84,-1,3192
Q2,85,85,86,713
Q2,86,86,2,485
Q2,87,87,4,86
Q2,88,88,13,86
Q2,89,89,-1,3597
Q2,90,90,26,88
Q2,91,91,-1,1664
Q2,92,92,-1,2155
Q2,93,93,-1,1629
Q2,94,94,-1,2155
Q2,95,95,12,1339
Q2,96,96,-1,2155
Q2,97,97,-1,2464
Q2,98,98,-1,1105
Q2,99,99,-1,1105
Q2,100,100,-1,2155
Q2,101,101,-1,20
Q2,102,102,-1,20
Q2,103,103,-1,3636
Q2,104,104,-1,2175
Q2,105,105,-1,726
Q2,106,106,-1,24
Q2,107,107,-1,2689
Q2,108,108,-1,1309
Q2,109,109,-1,726
Q2,110,110,-1,688
Q2,111,111,27,775
Q2,112,112,-1,2175
Q2,113,113,-1,823
Q2,114,114,95,811
Q2,115,115,75,286
Q2,116,116,-1,2587
Q2,117,117,-1,889
Q2,118,118,-1,889
Q2,119,119,-1,889
Q2,120,120,-1,2435
Q2,121,121,-1,713
Q2,122,122,-1,20
Q2,123,123,-1,2079
Q2,124,124,-1,941
Q2,125,125,-1,1625
Q2,126,126,-1,1625
Q2,127,127,-1,132
Q2,128,128,-1,1275
Q2,129,129,98,1275
Q2,130,130,-1,713
Q2,131,131,-1,2236
Q2,132,132,1,132
Q2,133,133,-1,263
Q2,134,134,-1,3271
Q2,135,135,-1,489
Q2,136,136,-1,24
Q2,137,137,-1,1251
Q2,138,138,-1,3056
Q2,139,139,-1,3056
Q2,140,140,-1,1339
Q2,141,141,-1,1339
Q2,142,142,15,684
Q2,143,143,-1,512
Q2,144,144,51,146
Q2,145,145,-1,146
Q2,146,146,-1,2077
Q2,147,147,-1,259
Q2,148,148,-1,259
Q2,149,149,-1,142
Q2,150,150,-1,20
Q2,151,151,-1,20
Q2,152,152,-1,20
Q2,153,153,-1,3548
Q2,154,154,-1,1145
Q2,155,155,-1,150
Q2,156,156,-1,927
Q2,157,157,-1,1919
Q2,158,158,9,3006
Q2,159,159,76,3006
Q2,160,160,-1,2999
Q2,161,161,-1,414
Q2,162,162,97,3000
Q2,163,163,-1,3056
Q2,164,164,-1,3056
Q2,165,165,-1,1144
Q2,166,166,-1,711
Q2,167,167,-1,2079
Q2,168,168,-1,20
Q2,169,169,-1,1125
Q2,170,170,-1,1125
Q2,171,171,-1,2079
Q2,172,172,-1,2213
Q2,173,173,-1,2213
Q2,174,174,-1,284
Q2,175,175,51,1144
Q2,176,176,-1,3533
Q2,177,177,14,2412
Q2,178,178,-1,3327
Q2,179,179,-1,1309
Q2,180,180,-1,1309
Q2,181,181,-1,3235
Q2,182,182,1,182
Q2,183,183,58,1067
Q2,184,184,-1,3233
Q2,185,185,-1,3101
Q2,186,186,-1,997
Q2,187,187,-1,997
Q2,188,188,-1,284
Q2,189,189,-1,2984
Q2,190,190,-1,3160
Q2,191,191,-1,2984
Q2,192,192,-1,1830
Q2,193,193,-1,752
Q2,194,194,-1,489
Q2,195,195,-1,1125
Q2,196,196,-1,218
Q2,197,197,-1,218
Q2,198,198,30,3192
Q2,199,199,-1,3512
Q2,200,200,-1,159
Q2,201,201,-1,159
Q2,202,202,-1,20
Q2,203,203,-1,1254
Q2,204,204,-1,677
Q2,205,205,-1,1308
Q2,206,206,-1,711
Q2,207,207,-1,1309
Q2,208,208,-1,3078
Q2,209,209,-1,1409
Q2,210,210,-1,3548
Q2,211,211,-1,20
Q2,212,212,-1,1105
Q2,213,213,-1,2245
Q2,214,214,-1,3029
Q2,215,215,-1,219
Q2,216,216,-1,1625
Q2,217,217,-1,1125
Q2,218,218,1,218
Q2,219,219,1,219
Q2,220,220,-1,1123
Q2,221,221,-1,2320
Q2,222,222,-1,1893
Q2,223,223,-1,2968
Q2,224,224,-1,2239
Q2,225,225,98,777
Q2,226,226,-1,797
Q2,227,227,-1,1420
Q2,228,228,18,951
Q2,229,229,61,1421
Q2,230,230,-1,1890
Q2,231,231,99,1890
Q2,232,232,-1,1420
Q2,233,233,67,793
Q2,234,234,17,1421
Q2,235,235,1,235
Q2,236,236,36,2199
Q2,237,237,4,2190
Q2,238,238,-1,1309
Q2,239,239,-1,3240
Q2,240,240,-1,1184
Q2,241,241,-1,2032
Q2,242,242,87,291
Q2,243,243,-1,3408
Q2,244,244,-1,864
Q2,245,245,88,3087
Q2,246,246,-1,439
Q2,247,247,-1,1893
Q2,248,248,-1,3240
Q2,249,249,-1,3451
Q2,250,250,-1,1421
Q2,251,251,-1,259
Q2,252,252,-1,1309
Q2,253,253,-1,2763
Q2,254,254,-1,2175
Q2,255,255,-1,614
Q2,256,256,-1,3533
Q2,257,257,1,257
Q2,258,258,-1,3355
Q2,259,259,4,3355
Q2,260,260,-1,2665
Q2,261,261,-1,414
Q2,262,262,2,263
Q2,263,263,1,263
Q2,264,264,-1,263
Q2,265,265,-1,3548
Q2,266,266,-1,204
Q2,267,267,13,1401
Q2,268,268,20,502
Q2,269,269,41,218
Q2,270,270,-1,3082
Q2,271,271,-1,731
Q2,272,272,-1,1073
Q2,273,273,-1,751
Q2,274,274,-1,2440
Q2,275,275,-1,751
Q2,276,276,2,218
Q2,277,277,4,23
Q2,278,278,-1,1144
Q2,279,279,-1,3224
Q2,280,280,-1,1588
Q2,281,281,-1,20
Q2,282,282,-1,24
Q2,283,283,-1,2532
Q2,284,284,9,2702
Q2,285,285,36,2702
Q2,286,286,29,2702
Q2,287,287,-1,439
Q2,288,288,-1,1309
Q2,289,289,-1,284
Q2,290,290,4,291
Q2,291,291,1,291
Q2,292,292,-1,284
Q2,293,293,-1,277
Q2,294,294,-1,259
Q2,295,295,-1,259
Q2,296,296,-1,259
Q2,297,297,-1,259
Q2,298,298,-1,259
Q2,299,299,-1,1627
Q2,300,300,-1,1627
Q2,301,301,-1,259
Q2,302,302,-1,713
Q2,303,303,-1,3096
Q2,304,304,-1,3096
Q2,305,305,-1,713
Q2,306,306,-1,1144
Q2,307,307,-1,3273
Q2,308,308,-1,1378
Q2,309,309,-1,198
Q2,310,310,-1,2587
Q2,311,311,-1,2060
Q2,312,312,-1,495
Q2,313,313,-1,489
Q2,314,314,-1,1309
Q2,315,315,-1,1918
Q2,316,316,-1,1918
Q2,317,317,-1,1105
Q2,318,318,-1,218
Q2,319,319,-1,284
Q2,320,320,-1,2690
Q2,321,321,-1,284
Q2,322,322,-1,463
Q2,323,323,-1,218
Q2,324,324,-1,219
Q2,325,325,-1,2532
Q2,326,326,-1,2532
Q2,327,327,35,219
Q2,328,328,-1,218
Q2,329,329,-1,218
Q2,330,330,-1,218
Q2,331,331,10,1629
Q2,332,332,-1,1945
Q2,333,333,-1,1629
Q2,334,334,79,1918
Q2,335,335,51,1629
Q2,336,336,-1,1629
Q2,337,337,-1,1627
Q2,338,338,-1,1945
Q2,339,339,-1,711
Q2,340,340,-1,3006
Q2,341,341,11,20
Q2,342,342,-1,20
Q2,343,343,-1,218
Q2,344,344,-1,920
Q2,345,345,-1,920
Q2,346,346,-1,1322
Q2,347,347,-1,1322
Q2,348,348,-1,1322
Q2,349,349,-1,24
Q2,350,350,-1,86
Q2,351,351,-1,352
Q2,352,352,4,1379
Q2,353,353,15,1704
Q2,354,354,-1,920
Q2,355,355,5,2058
Q2,356,356,-1,1893
Q2,357,357,97,1014
Q2,358,358,-1,1127
Q2,359,359,-1,24
Q2,360,360,-1,2562
Q2,361,361,-1,20
Q2,362,362,-1,2562
Q2,363,363,35,2518
Q2,364,364,-1,1105
Q2,365,365,-1,1105
Q2,366,366,-1,1342
Q2,367,367,-1,2412
Q2,368,368,-1,2077
Q2,369,369,-1,2077
Q2,370,370,-1,1125
Q2,371,371,-1,3596
Q2,372,372,-1,1132
Q2,373,373,-1,3596
Q2,374,374,-1,3596
Q2,375,375,-1,3598
Q2,376,376,-1,3601
Q2,377,377,-1,218
Q2,378,378,-1,218
Q2,379,379,-1,3596
Q2,380,380,-1,2532
Q2,381,381,-1,20
Q2,382,382,-1,3598
Q2,383,383,-1,495
Q2,384,384,-1,3601
Q2,385,385,-1,1524
Q2,386,386,-1,2056
Q2,387,387,-1,2532
Q2,388,388,-1,2532
Q2,389,389,-1,2264
Q2,390,390,-1,2264
Q2,391,391,98,3350
Q2,392,392,-1,2680
Q2,393,393,-1,3595
Q2,394,394,-1,218
Q2,395,395,-1,3601
Q2,396,396,-1,3327
Q2,397,397,2,1486
Q2,398,398,5,1799
Q2,399,399,60,3235
Q2,400,400,11,2534
Q2,401,401,-1,3636
Q2,402,402,-1,3078
Q2,403,403,-1,3078
Q2,404,404,-1,3056
Q2,405,405,-1,3078
Q2,406,406,-1,3078
Q2,407,407,-1,3078
Q2,408,408,-1,259
Q2,409,409,-1,689
Q2,410,410,-1,757
Q2,411,411,-1,1704
Q2,412,412,-1,3382
Q2,413,413,-1,2308
Q2,414,414,-1,689
Q2,415,415,-1,757
Q2,416,416,-1,932
Q2,417,417,62,2233
Q2,418,418,-1,3382
Q2,419,419,-1,2308
Q2,420,420,-1,3006
Q2,421,421,78,198
Q2,422,422,-1,493
Q2,423,423,-1,713
Q2,424,424,-1,793
Q2,425,425,-1,3683
Q2,426,426,-1,24
Q2,427,427,-1,150
Q2,428,428,-1,2190
Q2,429,429,-1,2190
Q2,430,430,-1,2013
Q2,431,431,-1,218
Q2,432,432,-1,649
Q2,433,433,-1,713
Q2,434,434,-1,198
Q2,435,435,-1,198
Q2,436,436,-1,1991
Q2,437,437,22,1849
Q2,438,438,-1,3224
Q2,439,439,3,3224
Q2,440,440,-1,3548
Q2,441,441,-1,3548
Q2,442,442,-1,175
Q2,443,443,-1,1104
Q2,444,444,-1,1023
Q2,445,445,-1,2190
Q2,446,446,-1,132
Q2,447,447,-1,341
Q2,448,448,-1,1031
Q2,449,449,-1,332
Q2,450,450,-1,466
Q2,451,451,-1,3104
Q2,452,452,-1,2861
Q2,453,453,-1,3104
Q2,454,454,-1,132
Q2,455,455,-1,711
Q2,456,456,-1,2190
Q2,457,457,-1,132
Q2,458,458,6,804
Q2,459,459,-1,2532
Q2,460,460,96,1274
Q2,461,461,-1,158
Q2,462,462,-1,158
Q2,463,463,1,463
Q2,464,464,-1,463
Q2,465,465,-1,158
Q2,466,466,8,158
Q2,467,467,-1,1280
Q2,468,468,-1,158
Q2,469,469,-1,158
Q2,470,470,66,198
Q2,471,471,-1,2665
Q2,472,472,-1,1524
Q2,473,473,-1,1524
Q2,474,474,-1,2077
Q2,475,475,-1,1125
Q2,476,476,-1,1919
Q2,477,477,49,24
Q2,478,478,-1,1960
Q2,479,479,-1,3096
Q2,480,480,11,175
Q2,481,481,3,277
Q2,482,482,-1,1918
Q2,483,483,19,3548
Q2,484,484,-1,3595
Q2,485,485,44,2080
Q2,486,486,-1,3548
Q2,487,487,19,218
Q2,488,488,-1,218
Q2,489,489,13,3548
Q2,490,490,14,3548
Q2,491,491,-1,218
Q2,492,492,51,9
Q2,493,493,4,20
Q2,494,494,-1,277
Q2,495,495,-1,259
Q2,496,496,-1,2199
Q2,497,497,85,2199
Q2,498,498,-1,1309
Q2,499,499,-1,888
Q2,500,500,-1,1436
Q2,501,501,52,1629
Q2,502,502,37,3096
Q2,503,503,-1,501
Q2,504,504,7,506
Q2,505,505,63,1343
Q2,506,506,1,506
Q2,507,507,3,514
Q2,508,508,-1,1173
Q2,509,509,-1,1469
Q2,510,510,-1,1447
Q2,511,511,-1,1625
Q2,512,512,4,3636
Q2,513,513,2,514
Q2,514,514,1,514
Q2,515,515,29,269
Q2,516,516,-1,889
Q2,517,517,-1,677
Q2,518,518,-1,2663
Q2,519,519,13,848
Q2,520,520,2,848
Q2,521,521,-1,284
Q2,522,522,7,1499
Q2,523,523,-1,1309
Q2,524,524,-1,1429
Q2,525,525,-1,514
Q2,526,526,21,1429
Q2,527,527,-1,1403
Q2,528,528,-1,1403
Q2,529,529,-1,1403
Q2,530,530,-1,1403
Q2,531,531,-1,1427
Q2,532,532,-1,2079
Q2,533,533,-1,1403
Q2,534,534,-1,3023
Q2,535,535,-1,3023
Q2,536,536,-1,1403
Q2,537,537,43,1945
Q2,538,538,-1,1469
Q2,539,539,-1,1469
Q2,540,540,-1,2793
Q2,541,541,-1,1403
Q2,542,542,-1,2741
Q2,543,543,-1,1403
Q2,544,544,-1,1403
Q2,545,545,-1,24
Q2,546,546,-1,2793
Q2,547,547,-1,1403
Q2,548,548,-1,1403
Q2,549,549,-1,1403
Q2,550,550,91,3623
Q2,551,551,-1,1403
Q2,552,552,42,3636
Q2,553,553,-1,302
Q2,554,554,-1,302
Q2,555,555,3,1403
Q2,556,556,-1,2079
Q2,557,557,-1,3677
Q2,558,558,-1,3677
Q2,559,559,-1,3548
Q2,560,560,-1,3677
Q2,561,561,32,582
Q2,562,562,62,1261
Q2,563,563,-1,35
Q2,564,564,-1,1261
Q2,565,565,-1,1261
Q2,566,566,48,2718
Q2,567,567,37,563
Q2,568,568,58,2190
Q2,569,569,-1,245
Q2,570,570,-1,2190
Q2,571,571,-1,2320
Q2,572,572,-1,2190
Q2,573,573,-1,3676
Q2,574,574,-1,2190
Q2,575,575,-1,2320
Q2,576,576,-1,2190
Q2,577,577,-1,2190
Q2,578,578,-1,3548
Q2,579,579,-1,1257
Q2,580,580,-1,1369
Q2,581,581,-1,713
Q2,582,582,-1,3548
Q2,583,583,-1,33
Q2,584,584,-1,3104
Q2,585,585,-1,2532
Q2,586,586,-1,2048
Q2,587,587,-1,2693
Q2,588,588,-1,2190
Q2,589,589,-1,1751
Q2,590,590,-1,1751
Q2,591,591,-1,1173
Q2,592,592,-1,2790
Q2,593,593,2,2079
Q2,594,594,-1,1447
Q2,595,595,3,2320
Q2,596,596,61,2320
Q2,597,597,5,595
Q2,598,598,-1,1644
Q2,599,599,-1,1644
Q2,600,600,-1,1644
Q2,601,601,-1,218
Q2,602,602,-1,1644
Q2,603,603,-1,1644
Q2,604,604,-1,2588
Q2,605,605,-1,1309
Q2,606,606,1,606
Q2,607,607,8,606
Q2,608,608,4,606
Q2,609,609,5,606
Q2,610,610,1,610
Q2,611,611,5,610
Q2,612,612,3,610
Q2,613,613,4,610
Q2,614,614,-1,2588
Q2,615,615,-1,2588
Q2,616,616,62,606
Q2,617,617,6,3511
Q2,618,618,-1,3511
Q2,619,619,23,614
Q2,620,620,15,1473
Q2,621,621,71,1473
Q2,622,622,16,1473
Q2,623,623,74,2706
Q2,624,624,-1,2566
Q2,625,625,-1,1309
Q2,626,626,-1,1309
Q2,627,627,-1,2238
Q2,628,628,-1,2238
Q2,629,629,-1,605
Q2,630,630,-1,605
Q2,631,631,77,608
Q2,632,632,56,644
Q2,633,633,-1,635
Q2,634,634,-1,3522
Q2,635,635,-1,1402
Q2,636,636,-1,1402
Q2,637,637,-1,1402
Q2,638,638,-1,3459
Q2,639,639,-1,3459
Q2,640,640,-1,3459
Q2,641,641,-1,3459
Q2,642,642,-1,3459
Q2,643,643,11,3529
Q2,644,644,1,644
Q2,645,645,-1,758
Q2,646,646,-1,852
Q2,647,647,-1,20
Q2,648,648,-1,3181
Q2,649,649,-1,3636
Q2,650,650,-1,3636
Q2,651,651,-1,1309
Q2,652,652,22,2539
Q2,653,653,2,1887
Q2,654,654,-1,1371
Q2,655,655,-1,1554
Q2,656,656,-1,24
Q2,657,657,-1,62
Q2,658,658,-1,1309
Q2,659,659,-1,1718
Q2,660,660,-1,62
Q2,661,661,-1,62
Q2,662,662,19,1106
Q2,663,663,-1,2399
Q2,664,664,1,664
Q2,665,665,-1,852
Q2,666,666,-1,852
Q2,667,667,-1,1309
Q2,668,668,-1,667
Q2,669,669,-1,3056
Q2,670,670,-1,3056
Q2,671,671,-1,800
Q2,672,672,-1,3006
Q2,673,673,-1,2435
Q2,674,674,-1,935
Q2,675,675,-1,677
Q2,676,676,-1,3720
Q2,677,677,1,677
Q2,678,678,1,678
Q2,679,679,-1,286
Q2,680,680,1,680
Q2,681,681,-1,680
Q2,682,682,18,2175
Q2,683,683,30,1289
Q2,684,684,-1,3446
Q2,685,685,-1,3446
Q2,686,686,-1,20
Q2,687,687,-1,758
Q2,688,688,75,3166
Q2,689,689,-1,1309
Q2,690,690,-1,24
Q2,691,691,-1,3533
Q2,692,692,-1,1309
Q2,693,693,-1,1447
Q2,694,694,-1,3185
Q2,695,695,-1,3185
Q2,696,696,-1,3650
Q2,697,697,81,3650
Q2,698,698,53,3650
Q2,699,699,52,3650
Q2,700,700,1,700
Q2,701,701,-1,653
Q2,702,702,-1,3350
Q2,703,703,2,677
Q2,704,704,42,677
Q2,705,705,-1,3331
Q2,706,706,-1,2718
Q2,707,707,12,714
Q2,708,708,-1,30
Q2,709,709,20,731
Q2,710,710,9,731
Q2,711,711,14,752
Q2,712,712,12,2293
Q2,713,713,30,2293
Q2,714,714,6,268
Q2,715,715,-1,800
Q2,716,716,-1,800
Q2,717,717,-1,800
Q2,718,718,-1,758
Q2,719,719,-1,800
Q2,720,720,-1,800
Q2,721,721,-1,1106
Q2,722,722,-1,1106
Q2,723,723,-1,758
Q2,724,724,-1,800
Q2,725,725,-1,800
Q2,726,726,15,1467
Q2,727,727,-1,758
Q2,728,728,-1,677
Q2,729,729,-1,1326
Q2,730,730,-1,758
Q2,731,731,3,1826
Q2,732,732,-1,1441
Q2,733,733,-1,2589
Q2,734,734,-1,1326
Q2,735,735,-1,737
Q2,736,736,-1,677
Q2,737,737,79,1467
Q2,738,738,-1,3533
Q2,739,739,-1,677
Q2,740,740,-1,493
Q2,741,741,-1,836
Q2,742,742,-1,677
Q2,743,743,-1,677
Q2,744,744,-1,677
Q2,745,745,-1,677
Q2,746,746,-1,677
Q2,747,747,22,2988
Q2,748,748,-1,758
Q2,749,749,68,852
Q2,750,750,-1,3194
Q2,751,751,-1,758
Q2,752,752,43,713
Q2,753,753,-1,758
Q2,754,754,-1,269
Q2,755,755,-1,501
Q2,756,756,-1,758
Q2,757,757,17,758
Q2,758,758,2,1640
Q2,759,759,-1,1945
Q2,760,760,-1,1383
Q2,761,761,-1,771
Q2,762,762,-1,1467
Q2,763,763,-1,771
Q2,764,764,-1,1343
Q2,765,765,1,765
Q2,766,766,-1,765
Q2,767,767,-1,3519
Q2,768,768,-1,3519
Q2,769,769,-1,3519
Q2,770,770,-1,1339
Q2,771,771,4,3528
Q2,772,772,-1,1467
Q2,773,773,-1,1467
Q2,774,774,-1,800
Q2,775,775,-1,800
Q2,776,776,-1,800
Q2,777,777,1,777
Q2,778,778,93,3598
Q2,779,779,-1,2689
Q2,780,780,-1,2663
Q2,781,781,-1,758
Q2,782,782,-1,501
Q2,783,783,-1,804
Q2,784,784,-1,1309
Q2,785,785,-1,1232
Q2,786,786,-1,3327
Q2,787,787,1,787
Q2,788,788,83,800
Q2,789,789,-1,3636
Q2,790,790,-1,800
Q2,791,791,-1,3636
Q2,792,792,4,800
Q2,793,793,2,800
Q2,794,794,-1,1309
Q2,795,795,-1,793
Q2,796,796,-1,1309
Q2,797,797,3,798
Q2,798,798,1,798
Q2,799,799,-1,284
Q2,800,800,15,1682
Q2,801,801,-1,1682
Q2,802,802,-1,1830
Q2,803,803,88,3172
Q2,804,804,3,1682
Q2,805,805,-1,3172
Q2,806,806,-1,804
Q2,807,807,-1,2514
Q2,808,808,14,804
Q2,809,809,42,804
Q2,810,810,-1,811
Q2,811,811,5,3514
Q2,812,812,-1,1125
Q2,813,813,-1,1309
Q2,814,814,-1,1145
Q2,815,815,30,800
Q2,816,816,71,800
Q2,817,817,1,817
Q2,818,818,37,3361
Q2,819,819,77,903
Q2,820,820,-1,690
Q2,821,821,-1,2509
Q2,822,822,-1,682
Q2,823,823,-1,682
Q2,824,824,-1,614
Q2,825,825,-1,614
Q2,826,826,-1,504
Q2,827,827,7,602
Q2,828,828,-1,852
Q2,829,829,100,2588
Q2,830,830,36,1656
Q2,831,831,-1,912
Q2,832,832,-1,302
Q2,833,833,-1,495
Q2,834,834,-1,236
Q2,835,835,-1,236
Q2,836,836,-1,3096
Q2,837,837,-1,3528
Q2,838,838,56,958
Q2,839,839,10,712
